timestamp,open,high,low,close,volume
2020-12-11 16:05:00,452.63,452.63,452.63,452.63,954
2020-12-11 16:00:00,452.61,453.08,452.61,452.77,24510
2020-12-11 15:59:00,452.765,452.85,452.61,452.64,4888
2020-12-11 15:58:00,452.745,452.87,452.61,452.7416,5270
2020-12-11 15:57:00,452.625,452.9899,452.62,452.82,2172
2020-12-11 15:56:00,452.83,452.97,452.62,452.8,2587
2020-12-11 15:55:00,452.67,452.96,452.61,452.72,3513
2020-12-11 15:54:00,452.9,452.9,452.67,452.69,1726
2020-12-11 15:53:00,452.91,452.91,452.68,452.68,1059
2020-12-11 15:52:00,452.72,452.85,452.66,452.83,1079
2020-12-11 15:51:00,452.71,453.05,452.71,452.72,4218
2020-12-11 15:50:00,452.85,452.85,452.75,452.77,1585
2020-12-11 15:49:00,452.88,452.96,452.87,452.95,698
2020-12-11 15:48:00,452.935,452.99,452.865,452.865,1752
2020-12-11 15:47:00,453.02,453.02,452.77,452.77,1798
2020-12-11 15:45:00,453.31,453.31,453.31,453.31,764
2020-12-11 15:44:00,453.49,453.49,453.35,453.35,769
2020-12-11 15:43:00,453.74,453.74,453.51,453.61,3096
2020-12-11 15:42:00,453.52,453.655,453.52,453.655,2465
2020-12-11 15:41:00,453.46,453.46,453.31,453.36,1189
2020-12-11 15:40:00,453.32,453.46,453.29,453.46,1335
2020-12-11 15:39:00,453.22,453.38,453.195,453.38,1403
2020-12-11 15:38:00,453.52,453.52,453.2,453.2,1934
2020-12-11 15:37:00,453.7,453.7,453.7,453.7,766
2020-12-11 15:36:00,453.33,453.56,453.33,453.56,945
2020-12-11 15:35:00,453.54,453.54,453.38,453.38,1633
2020-12-11 15:34:00,453.545,453.545,453.545,453.545,246
2020-12-11 15:33:00,453.295,453.57,453.295,453.57,2573
2020-12-11 15:32:00,453.19,453.37,453.11,453.29,1585
2020-12-11 15:31:00,453.266,453.266,453.19,453.19,1175
2020-12-11 15:27:00,453.305,453.305,453.11,453.11,359
2020-12-11 15:25:00,453.195,453.195,453.08,453.08,487
2020-12-11 15:24:00,453.325,453.325,453.065,453.065,1930
2020-12-11 15:22:00,453.475,453.58,453.35,453.55,981
2020-12-11 15:21:00,453.48,453.583,453.48,453.583,453
2020-12-11 15:20:00,453.46,453.46,453.46,453.46,347
2020-12-11 15:19:00,453.445,453.51,453.445,453.51,348
2020-12-11 15:18:00,453.32,453.34,453.32,453.34,362
2020-12-11 15:17:00,453.28,453.575,453.2178,453.575,3949
2020-12-11 15:16:00,452.95,452.99,452.88,452.88,1945
2020-12-11 15:13:00,452.6,452.7,452.6,452.7,975
2020-12-11 15:12:00,452.87,452.87,452.71,452.75,1959
2020-12-11 15:11:00,453.09,453.09,452.73,452.73,1288
2020-12-11 15:10:00,452.95,452.95,452.95,452.95,341
2020-12-11 15:07:00,452.985,453.015,452.985,453.015,616
2020-12-11 15:06:00,452.985,452.985,452.985,452.985,205
2020-12-11 15:05:00,452.83,452.83,452.83,452.83,228
2020-12-11 15:04:00,453.29,453.29,453.03,453.03,2327
2020-12-11 15:03:00,453.36,453.36,453.36,453.36,124
2020-12-11 15:02:00,453.41,453.41,453.41,453.41,114
2020-12-11 15:01:00,453.34,453.46,453.29,453.37,1432
2020-12-11 15:00:00,453.235,453.36,453.235,453.31,1453
2020-12-11 14:59:00,453.18,453.21,453.18,453.18,1122
2020-12-11 14:58:00,453.2,453.2,453.2,453.2,140
2020-12-11 14:55:00,453.35,453.38,453.35,453.38,336
2020-12-11 14:53:00,453.21,453.21,453.21,453.21,132
2020-12-11 14:51:00,453.2,453.2,453.2,453.2,243
2020-12-11 14:50:00,453.34,453.34,453.34,453.34,190
2020-12-11 14:49:00,453.425,453.425,453.425,453.425,321
2020-12-11 14:46:00,453.27,453.27,453.27,453.27,327
2020-12-11 14:45:00,453.36,453.36,453.29,453.29,814
2020-12-11 14:44:00,453.53,453.58,453.53,453.58,930
2020-12-11 14:43:00,453.44,453.44,453.36,453.36,329
2020-12-11 14:42:00,453.39,453.39,453.36,453.36,1233
2020-12-11 14:41:00,453.49,453.53,453.38,453.53,1898
2020-12-11 14:40:00,453.23,453.23,453.23,453.23,197
2020-12-11 14:38:00,453.15,453.31,453.15,453.31,715
2020-12-11 14:37:00,453.28,453.28,453.28,453.28,10157
2020-12-11 14:36:00,453.1774,453.1774,453.1774,453.1774,431
2020-12-11 14:35:00,453.22,453.22,453.09,453.09,693
2020-12-11 14:34:00,453.01,453.01,453.01,453.01,211
2020-12-11 14:33:00,453.01,453.01,452.92,452.985,742
2020-12-11 14:32:00,453.01,453.06,453.01,453.01,639
2020-12-11 14:31:00,452.93,453.02,452.76,452.76,3276
2020-12-11 14:27:00,452.99,453.02,452.76,452.76,1283
2020-12-11 14:26:00,453.175,453.175,453.175,453.175,148
2020-12-11 14:25:00,453.255,453.255,453.255,453.255,386
2020-12-11 14:23:00,453.19,453.19,453.15,453.15,582
2020-12-11 14:22:00,452.955,452.955,452.68,452.68,352
2020-12-11 14:21:00,453.3599,453.3599,453.0,453.0,276
2020-12-11 14:20:00,452.965,452.965,452.965,452.965,256
2020-12-11 14:18:00,453.3845,453.3845,453.18,453.18,452
2020-12-11 14:17:00,453.39,453.45,453.2463,453.2469,1240
2020-12-11 14:16:00,453.3026,453.3026,453.3026,453.3026,519
2020-12-11 14:15:00,453.37,453.37,453.37,453.37,464
2020-12-11 14:13:00,453.51,453.51,453.42,453.42,1040
