timestamp,open,high,low,close,volume
2021-01-08 18:02:00,234.1,234.1,234.1,234.1,100
2021-01-08 16:41:00,234.15,234.15,234.15,234.15,490
2021-01-08 16:33:00,234.11,234.15,234.11,234.15,490
2021-01-08 16:32:00,234.15,234.15,234.15,234.15,510
2021-01-08 16:31:00,234.12,234.15,234.12,234.15,502
2021-01-08 16:19:00,234.15,234.15,234.15,234.15,292
2021-01-08 16:15:00,234.03,234.03,234.03,234.03,972
2021-01-08 16:13:00,234.15,234.15,234.15,234.15,202
2021-01-08 16:12:00,233.9949,233.9949,233.9949,233.9949,2612
2021-01-08 16:04:00,234.03,234.03,234.03,234.03,520
2021-01-08 16:03:00,234.03,234.03,234.03,234.03,50127
2021-01-08 16:02:00,234.03,234.34,234.03,234.03,105127
2021-01-08 16:01:00,234.03,234.13,234.03,234.13,53021
2021-01-08 16:00:00,234.43,234.47,233.98,234.05,144384
2021-01-08 15:59:00,234.43,234.47,234.34,234.425,39936
2021-01-08 15:58:00,234.35,234.43,234.33,234.43,34014
2021-01-08 15:57:00,234.37,234.43,234.31,234.31,26471
2021-01-08 15:56:00,234.45,234.45,234.3,234.352,23408
2021-01-08 15:55:00,234.4,234.49,234.4,234.45,21805
2021-01-08 15:54:00,234.41,234.41,234.24,234.38,15183
2021-01-08 15:53:00,234.45,234.5,234.38,234.415,10640
2021-01-08 15:52:00,234.56,234.577,234.38,234.41,26714
2021-01-08 15:51:00,234.45,234.6,234.45,234.58,35004
2021-01-08 15:50:00,234.49,234.51,234.42,234.44,15310
2021-01-08 15:49:00,234.48,234.52,234.45,234.4747,22904
2021-01-08 15:48:00,234.44,234.5,234.37,234.5,15154
2021-01-08 15:47:00,234.47,234.51,234.41,234.43,12903
2021-01-08 15:46:00,234.4301,234.53,234.35,234.49,20709
2021-01-08 15:45:00,234.41,234.51,234.41,234.45,15327
2021-01-08 15:44:00,234.35,234.42,234.24,234.41,18801
2021-01-08 15:43:00,234.23,234.4,234.19,234.34,13213
2021-01-08 15:42:00,234.45,234.45,234.26,234.26,14361
2021-01-08 15:41:00,234.51,234.51,234.42,234.45,19166
2021-01-08 15:40:00,234.41,234.51,234.38,234.51,13806
2021-01-08 15:39:00,234.49,234.49,234.37,234.44,12625
2021-01-08 15:38:00,234.51,234.54,234.4444,234.51,27317
2021-01-08 15:37:00,234.38,234.51,234.335,234.51,18859
2021-01-08 15:36:00,234.42,234.45,234.31,234.39,16697
2021-01-08 15:35:00,234.3,234.45,234.3,234.42,18894
2021-01-08 15:34:00,234.28,234.32,234.23,234.28,24378
2021-01-08 15:33:00,234.0,234.3,233.99,234.3,20768
2021-01-08 15:32:00,233.98,234.0,233.93,233.99,34141
2021-01-08 15:31:00,233.86,233.98,233.8453,233.95,19368
2021-01-08 15:30:00,233.83,233.9,233.8,233.83,19020
2021-01-08 15:29:00,233.81,233.8623,233.795,233.81,8098
2021-01-08 15:28:00,233.75,233.83,233.71,233.79,9115
2021-01-08 15:27:00,233.85,233.865,233.7,233.7,11500
2021-01-08 15:26:00,233.88,233.94,233.78,233.84,11463
2021-01-08 15:25:00,233.87,233.88,233.71,233.83,9089
2021-01-08 15:24:00,233.795,233.86,233.73,233.84,9814
2021-01-08 15:23:00,233.87,233.88,233.77,233.8444,5915
2021-01-08 15:22:00,233.81,233.88,233.7301,233.875,8500
2021-01-08 15:21:00,233.93,233.98,233.83,233.83,5527
2021-01-08 15:20:00,233.91,233.97,233.87,233.9699,6041
2021-01-08 15:19:00,233.76,233.92,233.67,233.89,25121
2021-01-08 15:18:00,233.87,233.95,233.72,233.72,12610
2021-01-08 15:17:00,233.9,233.905,233.83,233.85,4973
2021-01-08 15:16:00,233.84,233.97,233.81,233.9201,11527
2021-01-08 15:15:00,233.74,233.8314,233.73,233.82,6853
2021-01-08 15:14:00,233.85,233.87,233.71,233.71,7619
2021-01-08 15:13:00,233.78,233.87,233.74,233.87,7912
2021-01-08 15:12:00,233.76,233.9,233.76,233.865,9991
2021-01-08 15:11:00,233.77,233.775,233.62,233.735,7725
2021-01-08 15:10:00,233.815,233.84,233.73,233.8,8639
2021-01-08 15:09:00,233.68,233.8,233.67,233.79,4299
2021-01-08 15:08:00,233.72,233.75,233.67,233.68,11733
2021-01-08 15:07:00,233.75,233.76,233.63,233.69,5674
2021-01-08 15:06:00,233.7,233.77,233.64,233.77,11069
2021-01-08 15:05:00,233.59,233.68,233.54,233.66,11334
2021-01-08 15:04:00,233.645,233.68,233.6,233.63,3378
2021-01-08 15:03:00,233.62,233.66,233.46,233.62,5965
2021-01-08 15:02:00,233.53,233.57,233.4365,233.57,15291
2021-01-08 15:01:00,233.36,233.53,233.29,233.51,12774
2021-01-08 15:00:00,233.28,233.34,233.21,233.33,13195
2021-01-08 14:59:00,233.34,233.34,233.26,233.295,4253
2021-01-08 14:58:00,233.27,233.34,233.16,233.28,12639
2021-01-08 14:57:00,232.98,233.32,232.98,233.27,26803
2021-01-08 14:56:00,232.955,233.03,232.93,233.0,7220
2021-01-08 14:55:00,233.17,233.175,232.95,232.98,4583
2021-01-08 14:54:00,233.16,233.16,233.06,233.16,4553
2021-01-08 14:53:00,233.1648,233.22,233.16,233.22,3635
2021-01-08 14:52:00,233.24,233.27,233.15,233.19,10317
2021-01-08 14:51:00,233.0,233.24,232.98,233.22,9592
2021-01-08 14:50:00,232.9,233.0,232.89,232.98,2797
2021-01-08 14:49:00,232.752,232.83,232.74,232.83,3904
