timestamp,open,high,low,close,volume
2021-01-08 16:55:00,153.21,153.21,153.21,153.21,100
2021-01-08 16:06:00,152.9193,152.9193,152.9193,152.9193,437
2021-01-08 16:00:00,152.89,152.9,152.81,152.85,16024
2021-01-08 15:59:00,152.98,152.98,152.89,152.9,8169
2021-01-08 15:58:00,152.97,152.99,152.96,152.96,3958
2021-01-08 15:57:00,152.98,152.98,152.95,152.96,1000
2021-01-08 15:56:00,153.02,153.04,152.955,152.96,9209
2021-01-08 15:55:00,153.02,153.05,153.01,153.05,1368
2021-01-08 15:54:00,153.0,153.02,153.0,153.02,1609
2021-01-08 15:53:00,152.865,153.0,152.865,153.0,3730
2021-01-08 15:52:00,153.0,153.0,152.82,152.9,6095
2021-01-08 15:51:00,153.01,153.02,152.97,153.02,4737
2021-01-08 15:50:00,152.98,152.98,152.97,152.97,903
2021-01-08 15:49:00,152.99,152.99,152.98,152.98,2188
2021-01-08 15:48:00,153.005,153.005,153.005,153.005,235
2021-01-08 15:47:00,153.01,153.015,152.99,153.005,9436
2021-01-08 15:46:00,153.0,153.01,152.99,153.01,6920
2021-01-08 15:45:00,152.94,152.94,152.94,152.94,600
2021-01-08 15:44:00,152.96,152.99,152.92,152.99,2038
2021-01-08 15:43:00,152.96,153.0,152.96,152.99,4161
2021-01-08 15:42:00,152.98,152.99,152.96,152.96,1337
2021-01-08 15:41:00,152.99,153.0,152.97,152.98,5396
2021-01-08 15:40:00,152.975,152.98,152.975,152.98,224
2021-01-08 15:39:00,152.94,152.96,152.94,152.96,769
2021-01-08 15:38:00,152.91,152.96,152.91,152.96,552
2021-01-08 15:36:00,152.95,152.965,152.9,152.9,1342
2021-01-08 15:35:00,153.0,153.0,153.0,153.0,1447
2021-01-08 15:34:00,152.96,153.0,152.94,152.94,919
2021-01-08 15:33:00,152.91,152.98,152.91,152.98,753
2021-01-08 15:32:00,152.9,152.9,152.9,152.9,497
2021-01-08 15:31:00,153.0,153.0,152.91,152.91,1348
2021-01-08 15:30:00,152.94,152.94,152.94,152.94,265
2021-01-08 15:29:00,152.97,152.97,152.97,152.97,236
2021-01-08 15:28:00,152.9,152.93,152.9,152.93,770
2021-01-08 15:27:00,152.81,152.81,152.81,152.81,164
2021-01-08 15:26:00,152.99,153.0,152.92,152.92,4188
2021-01-08 15:25:00,152.95,152.95,152.95,152.95,199
2021-01-08 15:23:00,152.87,152.87,152.85,152.85,324
2021-01-08 15:22:00,152.77,152.87,152.77,152.87,3910
2021-01-08 15:21:00,152.8,152.8,152.7,152.7,375
2021-01-08 15:20:00,152.73,152.73,152.73,152.73,226
2021-01-08 15:18:00,152.81,152.84,152.81,152.84,772
2021-01-08 15:13:00,152.89,152.89,152.89,152.89,766
2021-01-08 15:12:00,152.89,152.91,152.89,152.91,765
2021-01-08 15:11:00,152.93,152.93,152.87,152.87,1371
2021-01-08 15:09:00,152.87,152.9099,152.87,152.9099,875
2021-01-08 15:08:00,152.83,152.83,152.8,152.8,436
2021-01-08 15:07:00,152.78,152.78,152.78,152.78,310
2021-01-08 15:05:00,152.79,152.79,152.7,152.7,1324
2021-01-08 15:02:00,152.87,152.87,152.87,152.87,672
2021-01-08 15:01:00,152.78,152.81,152.78,152.81,732
2021-01-08 15:00:00,152.745,152.745,152.745,152.745,241
2021-01-08 14:59:00,152.71,152.71,152.71,152.71,204
2021-01-08 14:58:00,152.75,152.75,152.71,152.71,451
2021-01-08 14:57:00,152.71,152.73,152.71,152.73,499
2021-01-08 14:56:00,152.67,152.67,152.67,152.67,174
2021-01-08 14:54:00,152.7452,152.7452,152.7452,152.7452,367
2021-01-08 14:53:00,152.76,152.81,152.76,152.775,923
2021-01-08 14:51:00,152.535,152.66,152.535,152.64,1137
2021-01-08 14:50:00,152.6,152.605,152.59,152.605,1842
2021-01-08 14:49:00,152.53,152.53,152.53,152.53,101
2021-01-08 14:48:00,152.515,152.54,152.515,152.54,673
2021-01-08 14:47:00,152.4875,152.52,152.4875,152.52,694
2021-01-08 14:45:00,152.5,152.5,152.5,152.5,423
2021-01-08 14:43:00,152.57,152.57,152.57,152.57,435
2021-01-08 14:42:00,152.66,152.66,152.66,152.66,138
2021-01-08 14:41:00,152.67,152.67,152.65,152.65,485
2021-01-08 14:40:00,152.67,152.67,152.67,152.67,208
2021-01-08 14:39:00,152.66,152.7,152.66,152.7,485
