timestamp,open,high,low,close,volume
2021-01-08 19:59:00,531.18,531.18,531.18,531.18,336
2021-01-08 19:56:00,531.02,531.02,531.02,531.02,204
2021-01-08 19:55:00,530.99,530.99,530.99,530.99,208
2021-01-08 19:46:00,530.71,530.71,530.71,530.71,213
2021-01-08 19:32:00,531.0,531.0,531.0,531.0,373
2021-01-08 19:31:00,531.1,531.1,531.1,531.1,403
2021-01-08 19:30:00,531.2,531.2,531.2,531.2,456
2021-01-08 19:07:00,531.24,531.24,531.24,531.24,301
2021-01-08 19:06:00,531.27,531.27,531.27,531.27,227
2021-01-08 19:01:00,531.27,531.27,531.27,531.27,207
2021-01-08 18:56:00,531.24,531.24,531.24,531.24,192
2021-01-08 18:34:00,531.56,531.56,531.56,531.56,102
2021-01-08 18:24:00,531.55,531.6,531.55,531.6,406
2021-01-08 18:18:00,531.5,531.5,531.5,531.5,211
2021-01-08 18:15:00,531.7,531.7,531.7,531.7,202
2021-01-08 18:14:00,531.7,531.7,531.7,531.7,231
2021-01-08 17:59:00,532.0,532.0,532.0,532.0,301
2021-01-08 17:51:00,531.67,531.68,531.67,531.68,716
2021-01-08 17:41:00,531.98,532.0,531.98,532.0,818
2021-01-08 17:29:00,531.75,531.75,531.75,531.75,220
2021-01-08 17:26:00,531.75,531.75,531.75,531.75,102
2021-01-08 17:25:00,531.9,531.9,531.9,531.9,103
2021-01-08 17:21:00,531.75,531.75,531.75,531.75,133
2021-01-08 17:20:00,531.7502,531.7502,531.7502,531.7502,204
2021-01-08 17:17:00,531.75,531.75,531.75,531.75,207
2021-01-08 17:15:00,531.75,531.75,531.75,531.75,141
2021-01-08 17:14:00,531.98,532.0,531.98,532.0,214
2021-01-08 17:13:00,531.75,531.75,531.75,531.75,231
2021-01-08 17:12:00,531.9,531.9,531.9,531.9,102
2021-01-08 17:10:00,531.75,531.75,531.75,531.75,110
2021-01-08 17:04:00,532.0,532.0,532.0,532.0,317
2021-01-08 16:59:00,531.2601,531.2601,531.2601,531.2601,575
2021-01-08 16:54:00,531.99,531.99,531.99,531.99,824
2021-01-08 16:49:00,531.47,532.0,531.47,531.89,2034
2021-01-08 16:40:00,531.2401,531.2401,531.2401,531.2401,4082
2021-01-08 16:39:00,531.48,531.48,531.48,531.48,430
2021-01-08 16:36:00,531.3,531.3,531.3,531.3,600
2021-01-08 16:33:00,531.48,531.5,531.48,531.5,707
2021-01-08 16:30:00,531.43,531.43,531.43,531.43,703
2021-01-08 16:26:00,531.2,531.47,531.2,531.47,562
2021-01-08 16:25:00,531.33,531.33,531.2,531.22,1749
2021-01-08 16:23:00,531.67,531.67,531.67,531.67,519
2021-01-08 16:19:00,531.45,531.45,531.45,531.45,797
2021-01-08 16:18:00,531.27,531.27,531.27,531.27,360
2021-01-08 16:16:00,531.5,531.51,531.5,531.5,1824
2021-01-08 16:15:00,531.07,531.07,531.07,531.07,602
2021-01-08 16:14:00,531.12,531.12,531.12,531.12,152
2021-01-08 16:12:00,531.0,531.0,531.0,531.0,545
2021-01-08 16:11:00,531.5,531.5,531.1497,531.1497,953
2021-01-08 16:10:00,531.32,531.32,531.32,531.32,197
2021-01-08 16:09:00,531.3301,531.4,531.32,531.32,822
2021-01-08 16:08:00,531.33,531.33,531.33,531.33,389
2021-01-08 16:07:00,531.4,531.4,531.4,531.4,791
2021-01-08 16:06:00,531.33,531.33,528.0416,528.0416,635
2021-01-08 16:05:00,531.5,531.5,531.5,531.5,1253
2021-01-08 16:04:00,531.07,531.5,531.07,531.5,13547
2021-01-08 16:03:00,531.07,531.5,531.07,531.43,20318
2021-01-08 16:02:00,531.07,531.4301,531.07,531.07,150822
2021-01-08 16:01:00,531.16,531.22,531.07,531.07,61269
