timestamp,open,high,low,close,volume
2021-01-08 19:59:00,112.0,112.0,112.0,112.0,665
2021-01-08 16:00:00,112.63,112.64,112.63,112.64,555
2021-01-08 15:58:00,112.68,112.69,112.655,112.69,1363
2021-01-08 15:57:00,112.71,112.71,112.71,112.71,102
2021-01-08 15:54:00,112.48,112.48,112.48,112.48,112
2021-01-08 15:53:00,112.34,112.34,112.33,112.33,200
2021-01-08 15:44:00,112.32,112.32,112.32,112.32,153
2021-01-08 15:37:00,112.12,112.12,112.11,112.11,628
2021-01-08 15:31:00,111.97,111.97,111.96,111.96,286
2021-01-08 15:23:00,112.14,112.14,112.14,112.14,400
2021-01-08 15:19:00,112.35,112.35,112.35,112.35,200
2021-01-08 15:16:00,112.51,112.6189,112.51,112.6189,453
2021-01-08 15:11:00,112.27,112.27,112.27,112.27,100
2021-01-08 14:59:00,112.45,112.72,112.45,112.72,537
2021-01-08 14:58:00,112.0954,112.0954,112.0954,112.0954,113
2021-01-08 14:41:00,111.77,111.77,111.77,111.77,348
2021-01-08 14:38:00,111.7111,111.7111,111.7111,111.7111,378
2021-01-08 14:29:00,111.67,111.67,111.67,111.67,312
2021-01-08 14:26:00,111.31,111.31,111.31,111.31,120
2021-01-08 14:23:00,111.45,111.45,111.45,111.45,300
2021-01-08 14:13:00,111.8179,111.8179,111.8179,111.8179,174
2021-01-08 13:54:00,111.41,111.41,111.41,111.41,445
2021-01-08 13:53:00,111.42,111.42,111.4,111.4,500
2021-01-08 13:51:00,111.24,111.24,111.24,111.24,110
2021-01-08 13:50:00,111.14,111.14,111.14,111.14,302
2021-01-08 13:49:00,110.99,110.99,110.99,110.99,300
2021-01-08 13:47:00,110.99,110.99,110.92,110.92,300
2021-01-08 13:46:00,110.88,110.88,110.88,110.88,334
2021-01-08 13:45:00,110.62,110.62,110.62,110.62,306
2021-01-08 13:41:00,110.9,110.9,110.78,110.78,300
2021-01-08 13:40:00,111.28,111.35,111.25,111.25,600
2021-01-08 13:38:00,111.0,111.0,111.0,111.0,359
2021-01-08 13:36:00,111.35,111.35,111.35,111.35,310
2021-01-08 13:31:00,111.79,111.79,111.79,111.79,100
2021-01-08 13:27:00,111.7641,111.7641,111.7641,111.7641,111
2021-01-08 13:26:00,111.4,111.4,111.4,111.4,323
2021-01-08 13:24:00,111.58,111.58,111.56,111.56,356
2021-01-08 13:23:00,112.02,112.02,112.02,112.02,384
2021-01-08 13:18:00,112.69,112.69,112.69,112.69,100
2021-01-08 13:11:00,113.17,113.17,113.14,113.14,242
2021-01-08 13:10:00,113.17,113.17,113.17,113.17,100
2021-01-08 13:09:00,113.17,113.17,113.17,113.17,176
2021-01-08 13:08:00,113.04,113.04,113.04,113.04,300
2021-01-08 12:53:00,113.26,113.26,113.26,113.26,180
2021-01-08 12:48:00,113.39,113.39,113.38,113.38,360
2021-01-08 12:45:00,113.79,113.79,113.79,113.79,100
2021-01-08 12:44:00,113.91,113.91,113.85,113.85,500
2021-01-08 12:42:00,113.85,113.9,113.8,113.9,520
2021-01-08 12:41:00,113.77,113.8,113.77,113.8,406
2021-01-08 12:40:00,113.72,113.72,113.72,113.72,304
2021-01-08 12:38:00,113.83,113.83,113.73,113.73,200
2021-01-08 12:36:00,113.76,113.81,113.76,113.81,600
2021-01-08 12:34:00,113.67,113.67,113.67,113.67,313
2021-01-08 12:33:00,113.57,113.57,113.57,113.57,180
2021-01-08 12:31:00,113.61,113.61,113.61,113.61,100
2021-01-08 12:30:00,113.57,113.57,113.57,113.57,300
2021-01-08 12:29:00,113.57,113.57,113.57,113.57,200
2021-01-08 12:27:00,113.4,113.4,113.4,113.4,500
2021-01-08 12:22:00,113.5699,113.5699,113.5699,113.5699,100
2021-01-08 12:21:00,113.76,113.76,113.76,113.76,300
2021-01-08 12:11:00,113.54,113.54,113.54,113.54,100
2021-01-08 12:05:00,113.15,113.16,113.1402,113.1402,500
2021-01-08 11:59:00,113.3,113.34,113.3,113.34,295
2021-01-08 11:57:00,113.04,113.04,113.04,113.04,165
2021-01-08 11:55:00,113.0234,113.0234,113.0234,113.0234,665
2021-01-08 11:52:00,113.2,113.2,113.2,113.2,600
2021-01-08 11:37:00,113.7399,113.7399,113.7399,113.7399,1406
2021-01-08 11:36:00,113.5399,113.5399,113.5399,113.5399,209
2021-01-08 11:30:00,113.8871,113.8871,113.8871,113.8871,490
2021-01-08 11:29:00,113.9,113.9,113.9,113.9,300
2021-01-08 11:26:00,113.64,113.6771,113.64,113.6771,605
2021-01-08 11:23:00,113.547,113.547,113.547,113.547,504
2021-01-08 11:21:00,113.315,113.315,113.299,113.299,566
2021-01-08 11:20:00,113.46,113.46,113.46,113.46,285
2021-01-08 10:58:00,114.33,114.33,114.21,114.21,505
2021-01-08 10:57:00,114.335,114.335,114.335,114.335,100
2021-01-08 10:42:00,113.5,113.5,113.5,113.5,200
2021-01-08 10:40:00,113.3299,113.3299,113.3299,113.3299,503
2021-01-08 10:36:00,112.65,112.65,112.5002,112.6303,630
2021-01-08 10:33:00,112.72,112.72,112.6802,112.6802,225
2021-01-08 10:32:00,112.85,112.85,112.85,112.85,111
2021-01-08 10:29:00,112.59,112.59,112.56,112.59,3795
2021-01-08 10:28:00,112.9827,112.9827,112.9827,112.9827,270
2021-01-08 10:27:00,113.18,113.18,113.17,113.17,236
2021-01-08 10:26:00,113.59,113.59,113.59,113.59,150
2021-01-08 10:25:00,114.0,114.0,113.87,113.87,7104
2021-01-08 10:24:00,114.1866,114.1866,113.9216,113.9216,776
2021-01-08 10:23:00,114.38,114.38,114.38,114.38,253
2021-01-08 10:22:00,114.69,114.69,114.62,114.62,371
2021-01-08 10:18:00,114.98,114.99,114.98,114.99,406
2021-01-08 10:04:00,115.08,115.15,115.08,115.15,233
2021-01-08 10:03:00,114.97,114.97,114.97,114.97,190
